ev_id,Aircraft_Key,crew_no,crew_category,crew_age,crew_sex,crew_city,crew_res_state,crew_res_country,med_certf,med_crtf_vldty,date_lst_med,crew_rat_endorse,crew_inj_level,seatbelts_used,shldr_harn_used,crew_tox_perf,seat_occ_pic,pc_profession,bfr,bfr_date,ft_as_of,lchg_date,lchg_userid,seat_occ_row,infl_rest_inst,infl_rest_depl,child_restraint,med_crtf_limit,mr_faa_med_certf,pilot_flying,available_restraint,restraint_used
20080306X00277,1,1,PLT,72,M,Austin,TX,USA,CL3,,4/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080306X00278,1,1,PLT,57,M,Red Lodge,MT,USA,CL1,,4/1/07,,,,,N,,Yes,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080306X00279,1,1,PLT,49,M,Moraga,CA,USA,CL1,,9/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080306X00280,1,1,PLT,56,M,Clinton,OH,USA,CL1,WWL,12/1/07,,NONE,,,N,LEFT,Yes,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080306X00280,1,2,CPLT,31,M,Colorado Spring,CO,USA,CL1,WOWL,10/1/07,,NONE,,,N,REAR,Yes,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080306X00281,1,1,PLT,49,M,Igiugig,AK,USA,CL3,WWL,2/1/07,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080307X00283,1,1,PLT,46,M,Dallas,TX,USA,CL1,WWL,10/23/07,,NONE,,,N,LEFT,Yes,,11/2/07,3/1/08,9/25/20,,,,,,,,FALSE,,
20080307X00283,1,2,CPLT,50,M,Orlando,FL,USA,CL1,WWL,4/12/07,,NONE,,,N,RGT,Yes,,9/16/07,3/1/08,9/25/20,,,,,,,,FALSE,,
20080307X00283,2,1,PLT,52,M,Orlando,FL,USA,CL1,WOWL,1/17/08,,NONE,,,N,LEFT,Yes,,11/26/07,3/1/08,9/25/20,,,,,,,,FALSE,,
20080307X00283,2,2,CPLT,38,M,Orlando,FL,USA,CL1,WOWL,9/17/07,,NONE,,,N,RGT,Yes,,12/31/07,,9/25/20,,,,,,,,FALSE,,
20080307X00284,1,1,DSTU,23,M,St. Paul,MN,USA,CL1,WOWL,10/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080310X00289,1,1,PLT,48,M,Bloomington,MN,USA,CL3,,7/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080310X00290,1,1,PLT,70,M,Appleton,WI,USA,CL3,WWL,6/1/04,,SERS,,,N,LEFT,No,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080310X00291,1,1,PLT,64,M,Palatine,IL,USA,CL2,,12/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080310X00292,1,1,PLT,56,M,Bedford,NH,USA,CL2,WWL,12/1/07,,NONE,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080311X00294,1,1,PLT,42,M,Gun Barrel City,TX,USA,NONE,NONE,8/1/00,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080311X00294,1,2,,,,,,,,,,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080311X00297,1,1,PLT,44,M,Yukon,OK,USA,CL1,WOWL,7/26/07,,FATL,,,Y,UNK,Yes,,9/21/07,,6/22/21,broda,,,,,,,FALSE,,
20080312X00299,1,1,PLT,38,M,Bar Harbor,ME,USA,CL3,WOWL,9/1/06,,NONE,,,N,LEFT,No,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080312X00300,1,1,PLT,53,M,Arley,AL,USA,CL1,NONE,1/1/08,,NONE,,,N,LEFT,Yes,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080312X00301,1,1,PLT,70,M,Waverly Hall,GA,USA,SPRT,,7/1/06,,MINR,,,N,LEFT,No,,4/1/07,,9/25/20,,,,,,,,FALSE,,
20080312X00302,1,1,PLT,54,M,Americus,GA,USA,CL3,WWL,5/1/06,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080312X00303,1,1,DSTU,59,M,Conyers,GA,USA,CL3,,12/1/07,,SERS,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080312X00304,1,1,FLTI,60,M,Hobe Sound,FL,USA,SPRT,,,,MINR,,,N,LEFT,No,,7/1/06,,9/25/20,,,,,,,,FALSE,,
20080312X00304,1,2,DSTU,50,M,West Palm Beach,FL,USA,UNK,,,,MINR,,,N,REAR,No,,,,9/25/20,,,,,,,,FALSE,,
20080312X00305,1,1,PLT,42,M,Parker,CO,USA,CL1,WWL,9/24/07,,NONE,,,N,LEFT,Yes,,,,9/25/20,,,N,,,,,TRUE,4,4
20080312X00305,1,2,CPLT,44,M,Castle Rock,CO,USA,CL1,WOWL,3/28/07,,NONE,,,N,RGT,Yes,,,,9/25/20,,,N,,,,,TRUE,4,4
20080313X00310,1,1,PLT,54,M,Santa Rosa,CA,USA,CL3,,4/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080313X00311,1,1,PLT,52,M,Santee,CA,USA,CL3,,11/1/06,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080313X00311,1,2,FLTI,77,M,Bonita,CA,USA,CL3,,10/1/03,,NONE,,,N,RGT,,,,,9/25/20,,,,,,,,FALSE,,
20080313X00312,1,1,PLT,38,M,Columbia Falls,MT,USA,CL3,,2/1/06,,NONE,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080314X00314,1,1,PLT,74,M,Anchorage,AK,USA,CL2,WWL,5/1/07,,MINR,,,N,RGT,Yes,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080317X00315,1,1,PLT,60,M,Opelousas,LA,USA,CL2,WWL,3/1/07,,FATL,,,Y,LEFT,No,,6/1/07,,9/25/20,,,,,,,,FALSE,,
20080317X00316,1,1,PLT,70,M,Austin,TX,USA,CL3,WWL,9/1/07,,FATL,,,Y,FRT,No,,,,9/25/20,,,,,,,,FALSE,,
20080317X00317,1,1,PLT,52,M,Rankin,TX,USA,NONE,NONE,,,SERS,,,N,FRT,UNK,,,,9/25/20,,,,,,,,FALSE,,
20080317X00318,1,1,FLTI,35,M,Scottsdale,AZ,USA,CL1,WOWL,5/1/07,,NONE,,,N,RGT,Yes,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080317X00318,1,2,DSTU,19,M,Delhi,,IN,CL1,WOWL,5/1/07,,NONE,,,N,LEFT,No,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080317X00319,1,1,PLT,59,M,Ephraim,UT,USA,CL3,WWL,7/1/07,,NONE,,,N,LEFT,No,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080317X00320,1,1,PLT,61,M,Columbia,CA,USA,CL3,WWL,10/18/07,,NONE,,,N,LEFT,No,,11/20/08,3/13/08,9/25/20,,,,,,,,FALSE,,
20080317X00321,1,1,PLT,55,M,Fremont,OH,USA,CL3,WWL,4/1/06,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080318X00322,1,1,PLT,28,M,Manchester,CT,USA,CL2,NONE,7/1/07,,NONE,,,N,RGT,Yes,,2/1/07,,9/25/20,,,,,,,,FALSE,,
20080318X00324,1,1,PLT,67,M,Sarasota,FL,USA,CL3,WWL,7/1/07,,NONE,,,N,FRT,No,,6/1/07,,9/25/20,,,,,,,,FALSE,,
20080318X00325,1,1,DSTU,20,M,Columbus,OH,USA,CL3,WWL,8/1/06,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080318X00326,1,1,PLT,55,M,Williamsburg,VA,USA,NONE,NONE,,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080318X00327,1,1,PLT,76,M,Atlanta,GA,USA,CL3,WWL,4/1/06,,NONE,,,N,LEFT,No,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080318X00327,1,2,CPLT,74,M,Mableton,GA,USA,CL2,WWL,8/1/07,,NONE,,,N,RGT,Yes,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080318X00329,1,1,PLT,65,M,Texarkana,TX,USA,CL3,WOWL,3/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080319X00330,1,1,FLTI,26,M,Atlanta,GA,USA,CL1,WWL,8/1/07,,NONE,,,N,LEFT,Yes,,5/1/07,,9/25/20,,,,,,,,FALSE,,
20080319X00331,1,1,PLT,,,,,,,,,,FATL,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080319X00332,1,1,PLT,54,,Potomac,MD,USA,CL3,WWL,10/15/07,,FATL,,,Y,LEFT,No,,9/20/06,,9/25/20,,,,,,,,FALSE,,
20080319X00333,1,1,PLT,68,M,Santa Fe,NM,USA,CL3,WWL,11/1/07,,NONE,,,N,LEFT,No,,12/1/07,,9/25/20,,,,,,,,FALSE,,
20080319X00333,1,2,,53,M,Poplar Grove,IL,USA,CL1,WWL,4/1/07,,NONE,,,N,RGT,Yes,,,,9/25/20,,,,,,,,FALSE,,
20080319X00334,1,1,PLT,44,M,Telluride,CO,USA,CL3,WOWL,1/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080319X00335,1,1,FLTI,26,M,Westminster,CO,USA,CL2,WOWL,12/1/07,,NONE,,,N,LEFT,Yes,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080319X00335,1,2,DSTU,34,M,Westminster,CO,USA,CL2,WOWL,11/1/07,,NONE,,,N,RGT,No,,,,9/25/20,,,,,,,,FALSE,,
20080319X00336,1,1,PLT,76,M,Rawlings,MD,USA,CL2,WWL,10/1/07,,FATL,,,Y,LEFT,No,,8/14/07,2/15/08,9/25/20,,,,,,,,FALSE,,
20080319X00337,1,1,PLT,59,M,New York,NY,USA,CL3,WOWL,6/1/07,,SERS,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080319X00338,1,1,PLT,39,M,,,VE,,,,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080319X00339,1,1,PLT,,,,,,,,,,FATL,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080320X00340,1,1,PLT,68,M,Fenelon Falls,,CA,NONE,,,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080320X00341,1,1,PLT,43,M,Arlington,VA,USA,CL3,WWL,8/7/07,,NONE,,,N,LEFT,No,,8/11/06,,9/25/20,,,,,,,,FALSE,,
20080320X00343,1,1,PLT,28,M,Shijiazhuang,,CH,CL2,WOWL,3/1/07,,NONE,,,N,LEFT,Yes,,12/1/07,,9/25/20,,,,,,,,FALSE,,
20080320X00346,1,1,PLT,48,M,Big Pine Key,FL,USA,CL3,WOWL,2/1/07,,NONE,,,N,REAR,No,,2/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00348,1,1,PLT,36,M,Scarborough,,CA,CL1,,5/24/07,,FATL,,,Y,LEFT,No,,,3/16/08,9/25/20,,,,,,,,FALSE,,
20080321X00349,1,1,PLT,36,M,Boyton Beach,FL,USA,CL1,WWL,1/1/07,,FATL,,,Y,LEFT,Yes,,6/1/06,,9/25/20,,,,,,,,FALSE,,
20080321X00352,1,1,PLT,35,M,Seattle,WA,USA,CL1,WOWL,12/1/07,,NONE,,,N,LEFT,Yes,,3/1/08,5/28/08,9/25/20,,,,,,,,FALSE,,
20080321X00353,1,1,FLTI,37,M,Carlstadt,NJ,USA,CL2,WOWL,6/1/07,,NONE,,,N,RGT,UNK,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00353,1,2,DSTU,58,M,Pompton Plains,NJ,USA,CL1,UNK,10/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080321X00354,1,1,PLT,44,M,Brooksville,FL,USA,CL3,,3/1/07,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080321X00355,1,1,PLT,54,M,West Memphis,AR,USA,CL2,WWL,10/1/07,,NONE,,,N,LEFT,Yes,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00356,1,1,PLT,19,M,Bethalto,IL,USA,CL2,WWL,4/1/06,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080321X00357,1,1,PLT,51,M,Wilmington,NC,USA,CL2,WWL,2/7/08,,FATL,,,Y,RGT,No,,5/30/07,2/13/08,9/25/20,,,,,,,,FALSE,,
20080321X00358,1,1,PLT,48,M,Viroqua,WI,USA,CL3,WOWL,10/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080321X00359,1,1,PLT,60,M,McCalla,AL,USA,CL3,,7/1/06,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080321X00361,1,1,PLT,19,M,Coral Springs,FL,USA,CL2,WOWL,12/1/07,,MINR,,,N,FRT,No,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00362,1,1,PLT,78,M,Pineland,FL,USA,CL3,WWL,8/1/07,,NONE,,,N,LEFT,UNK,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00363,1,1,PLT,62,M,Ponce Inlet,FL,USA,CL3,WWL,11/1/06,,NONE,,,N,LEFT,No,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080321X00364,1,1,PLT,78,M,Houston,TX,USA,CL3,WWL,8/21/07,,NONE,,,N,LEFT,No,,1/9/07,3/17/08,9/25/20,,,,,,,,FALSE,,
20080322X00365,1,1,PLT,27,M,Lake Mary,FL,USA,CL1,WWL,9/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080322X00366,1,1,PLT,57,M,Birchwood,TN,USA,CL3,WWL,8/1/06,,NONE,,,N,LEFT,No,,8/1/07,,9/25/20,,,,,,,,FALSE,,
20080322X00367,1,1,PLT,65,M,Tupelo,MS,USA,CL2,,3/1/06,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080322X00368,1,1,PLT,72,M,Boone,NC,USA,CL3,,8/1/06,,MINR,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080324X00369,1,1,PLT,51,M,Weddington,NC,USA,CL3,WWL,11/16/07,,FATL,,,Y,LEFT,No,,1/1/07,,9/25/20,,,,,,,,FALSE,,
20080324X00370,1,1,PLT,68,M,Walsenburg,OH,USA,CL2,WWL,5/1/07,,SERS,,,N,LEFT,No,,11/1/07,,5/17/22,broda,,,,,,,FALSE,,
20080324X00372,1,1,PLT,47,M,Grantsburg,WI,USA,CL3,WOWL,,,NONE,,,N,LEFT,No,,3/1/06,,9/25/20,,,,,,,,FALSE,,
20080324X00373,1,1,FLTI,25,M,St. Louis,MO,USA,CL1,WWL,2/1/07,,NONE,,,N,RGT,Yes,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080324X00373,1,2,DSTU,21,M,Glenview,IL,USA,CL1,WOWL,1/1/07,,NONE,,,N,LEFT,No,,5/1/07,,9/25/20,,,,,,,,FALSE,,
20080324X00374,1,1,PLT,45,F,San Juan Bautis,CA,USA,NONE,,,,NONE,,,N,REAR,No,,,,9/25/20,,,,,,,,FALSE,,
20080324X00374,1,2,DSTU,32,M,Oalkand,CA,USA,NONE,,,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080325X00381,1,1,PLT,84,M,Happy Jack,AZ,USA,CL3,WOWL,2/1/07,,FATL,,,Y,UNK,No,,,,9/25/20,,,,,,,,FALSE,,
20080325X00382,1,1,FLTI,25,M,Queen Creek,AZ,USA,CL1,WOWL,4/1/07,,MINR,,,N,RGT,Yes,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080325X00382,1,2,DSTU,40,M,Higley,AZ,USA,CL2,WWL,8/1/07,,MINR,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080325X00383,1,1,FLTI,68,M,Dyersburg,TN,USA,CL2,WWL,9/1/07,,NONE,,,N,REAR,UNK,,2/1/06,,9/25/20,,,,,,,,FALSE,,
20080325X00383,1,2,DSTU,48,M,Collierville,TN,USA,CL3,WWL,7/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080325X00384,1,1,PLT,57,M,Jonesville,SC,USA,CL2,WWL,1/30/08,,NONE,,,N,LEFT,Yes,,6/29/07,3/17/08,9/25/20,,,,,,,,FALSE,,
20080325X00385,1,1,PLT,65,M,Pikeville,KY,USA,CL3,UNK,8/1/00,,SERS,,,N,LEFT,No,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080326X00386,1,1,PLT,63,M,Oklahoma City,OK,USA,CL2,,3/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080326X00387,1,1,PLT,82,M,Marietta,GA,USA,CL2,WWL,9/1/07,,NONE,,,N,LEFT,No,,4/1/07,,9/25/20,,,,,,,,FALSE,,
20080326X00388,1,1,PLT,68,M,Glendale,RI,USA,CL3,WWL,5/1/07,,NONE,,,N,LEFT,No,,12/1/06,,9/25/20,,,,,,,,FALSE,,
20080326X00389,1,1,PLT,32,M,Talkeetna,AK,USA,CL2,,5/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080327X00391,1,1,PLT,67,M,Wasilla,AK,USA,CL1,,11/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080327X00392,1,1,PLT,56,M,Anchorage,AK,USA,CL2,,4/1/07,,NONE,,,N,LEFT,No,,6/1/07,,9/25/20,,,,,,,,FALSE,,
20080328X00396,1,1,PLT,57,M,Juliaetta,ID,USA,CL2,WWL,6/1/07,,MINR,,,N,SNGL,Yes,,4/1/07,,9/25/20,,,,,,,,FALSE,,
20080328X00397,1,1,PLT,21,M,Portland,OR,USA,CL2,,6/1/07,,NONE,,,N,LEFT,Yes,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080330X00398,1,1,PLT,34,M,Clearwater,FL,USA,CL1,WOWL,10/1/07,,NONE,,,N,LEFT,Yes,,8/1/07,,9/25/20,,,,,,,,FALSE,,
20080330X00398,1,2,CPLT,34,M,Clearwater,FL,USA,CL2,WWL,8/1/07,,NONE,,,N,RGT,Yes,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080330X00399,1,1,DSTU,65,M,Perry,GA,USA,CL3,,6/1/07,,NONE,,,N,LEFT,No,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080331X00400,1,1,PLT,18,M,Friday Harbor,WA,USA,CL3,WOWL,7/7/06,,MINR,,,N,LEFT,No,,2/29/08,,9/25/20,,,,,,,,FALSE,,
20080331X00402,1,1,PLT,28,M,Omaha,NE,USA,CL3,,5/1/06,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080331X00403,1,1,PLT,35,M,Dumas,AR,USA,CL2,WWL,1/1/08,,NONE,,,N,FRT,,,3/1/07,,9/25/20,,,,,,,,FALSE,,
20080331X00404,1,1,PLT,33,M,Phoenix,AZ,USA,CL1,WOWL,11/1/07,,NONE,,,N,LEFT,Yes,,6/2/07,,9/25/20,,,,,,,,FALSE,,
20080331X00404,1,2,CPLT,26,M,Laramie,WY,USA,CL1,WOWL,10/1/06,,NONE,,,N,RGT,Yes,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080401X00405,1,1,PLT,50,M,Phoenix,AZ,USA,CL3,,5/1/06,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080401X00406,1,1,PLT,39,M,Elizabeth,IL,USA,CL3,,11/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080401X00412,1,1,DSTU,41,M,Broken Bow,OK,USA,CL3,WOWL,2/1/08,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080402X00413,1,1,DSTU,27,M,Chevy Chase,MD,USA,CL1,,11/1/07,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080402X00414,1,1,PLT,61,M,Bethune,CO,USA,CL2,WWL,6/1/07,,NONE,,,N,LEFT,UNK,,9/1/07,,9/25/20,,,,,,,,FALSE,,
20080403X00415,1,1,PLT,63,M,Buckeye,AZ,USA,CL2,WWL,1/1/08,,NONE,,,N,LEFT,Yes,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080403X00416,1,1,PLT,48,M,Taos,NM,USA,NONE,NONE,,,NONE,,,N,,Yes,,5/1/06,,9/25/20,,,,,,,,FALSE,,
20080403X00418,1,1,PLT,46,M,Ventura,CA,USA,CL2,WWL,8/1/07,,NONE,,,N,REAR,Yes,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080403X00419,1,1,PLT,64,M,Venice,FL,USA,CL2,WWL,11/1/07,,FATL,,,Y,LEFT,No,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080403X00421,1,1,FLTI,63,M,Shoshone,ID,USA,CL2,,2/1/08,,,,,N,,Yes,,,,9/25/20,,,,,,,,FALSE,,
20080403X00421,1,2,DSTU,30,M,Jerome,ID,USA,CL3,,7/1/07,,,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080403X00422,1,1,PLT,43,M,Napa,ID,USA,CL2,,10/1/07,,,,,N,,Yes,,,,9/25/20,,,,,,,,FALSE,,
20080403X00423,1,1,FLTI,55,M,Burlingame,CA,USA,CL2,WWL,2/1/05,,NONE,,,N,REAR,Yes,,,,9/25/20,,,,,,,,FALSE,,
20080403X00423,1,2,DSTU,35,M,San Francisco,CA,USA,CL3,WWL,10/1/06,,NONE,,,N,FRT,No,,,,9/25/20,,,,,,,,FALSE,,
20080403X00424,1,1,PLT,38,M,Moab,UT,USA,CL2,WOWL,9/1/07,,NONE,,,N,LEFT,No,,10/1/07,,9/25/20,,,,,,,,FALSE,,
20080403X00425,1,1,PLT,82,M,Tucson,AZ,USA,NONE,,,,MINR,,,N,LEFT,No,,5/1/07,,9/25/20,,,,,,,,FALSE,,
20080404X00426,1,1,PLT,50,M,bRENHAM,TX,USA,CL1,WWL,9/6/07,,NONE,,,N,LEFT,Yes,,2/3/08,,9/25/20,,,,,,,,FALSE,,
20080404X00426,1,2,CPLT,43,M,Friendswood,TX,USA,CL1,WOWL,12/17/07,,NONE,,,N,RGT,Yes,,10/21/07,,9/25/20,,,,,,,,FALSE,,
20080404X00427,1,1,PLT,,,,,,,,,,NONE,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080404X00429,1,1,PLT,61,F,Tucson,AZ,USA,CL3,,7/1/06,,NONE,,,N,REAR,,,,,9/25/20,,,,,,,,FALSE,,
20080404X00430,1,1,FLTI,27,M,Tempe,AZ,USA,CL2,WOWL,11/1/07,,NONE,,,N,RGT,Yes,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080404X00430,1,2,DSTU,18,M,Phoenix,AZ,USA,CL3,WOWL,9/1/06,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080404X00431,1,1,PLT,51,M,Bountiful,UT,USA,CL3,,5/1/06,,NONE,,,N,LEFT,UNK,,,,9/25/20,,,,,,,,FALSE,,
20080407X00433,1,1,PLT,33,M,Topeka,KS,USA,CL2,WOWL,9/12/06,,MINR,,,N,LEFT,Yes,,3/21/07,,9/25/20,,,,,,,,FALSE,,
20080407X00433,1,2,CPLT,42,M,Topeka,KS,USA,CL2,WWL,3/14/07,,MINR,,,N,RGT,Yes,,12/2/07,,9/25/20,,,,,,,,FALSE,,
20080407X00434,1,1,PLT,52,M,Garden Grove,CA,USA,CL1,WWL,2/15/08,,MINR,,,N,LEFT,Yes,,3/24/08,,9/25/20,,,,,,,,FALSE,,
20080407X00435,1,1,PLT,52,M,Reno,NV,USA,CL3,,9/1/07,,NONE,,,N,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080408X00436,1,1,PLT,61,M,Port Orange,FL,USA,CL3,WWL,3/1/08,,NONE,,,N,FRT,No,,4/1/07,,9/25/20,,,,,,,,FALSE,,
20080408X00437,1,1,PLT,50,M,Vero Beach,FL,USA,CL3,WOWL,2/1/08,,FATL,,,N,LEFT,UNK,,,,9/25/20,,,,,,,,FALSE,,
20080408X00438,1,1,PLT,44,M,Wilton,CA,USA,CL1,WWL,12/1/07,,NONE,,,N,LEFT,Yes,,12/1/07,,9/25/20,,,,,,,,FALSE,,
20080408X00440,1,1,PLT,47,M,Duluth,GA,USA,CL3,WWL,4/13/06,,NONE,,,N,LEFT,No,,12/14/07,,9/25/20,,,,,,,,FALSE,,
20080408X00440,1,2,CPLT,49,M,Roswell,GA,USA,CL3,WWL,8/23/06,,NONE,,,N,RGT,No,,12/6/06,,9/25/20,,,,,,,,FALSE,,
20080409X00441,1,1,PLT,65,M,Meldrin,GA,USA,CL3,WWL,3/29/08,,SERS,,,N,FRT,No,,,,9/25/20,,,,,,,,FALSE,,
20080409X00442,1,1,PLT,48,M,Elizabeth,IN,USA,CL2,WWL,12/12/07,,SERS,,,N,RGT,Yes,,3/15/07,,9/25/20,,,,,,,,FALSE,,
20080409X00443,1,1,PLT,,,,,,,,,,FATL,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080409X00444,1,1,PLT,,,,,,,,,,FATL,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080409X00445,1,1,PLT,71,M,Oviedo,FL,USA,CL2,WWL,12/1/07,,NONE,,,N,FRT,Yes,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080409X00445,1,2,CPLT,68,M,Lutz,FL,USA,CL1,WWL,6/1/07,,NONE,,,N,RGT,Yes,,7/1/07,,9/25/20,,,,,,,,FALSE,,
20080410X00447,1,1,PLT,26,M,Las Vegas,NV,USA,CL3,WOWL,4/1/06,,NONE,,,N,RGT,No,,1/1/08,,9/25/20,,,,,,,,FALSE,,
20080410X00448,1,1,PLT,59,M,Campbell River,,CA,CL3,WOWL,9/1/06,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080410X00449,1,1,PLT,53,M,Benson,AZ,USA,CL3,WWL,6/17/08,,FATL,,,Y,LEFT,No,,6/17/07,,9/25/20,,,,,,,,FALSE,,
20080410X00450,1,1,DSTU,56,M,Fair Haven,MI,USA,CL3,,7/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080410X00451,1,1,PLT,50,M,Fredricktown,OH,USA,CL2,,2/1/08,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080410X00452,1,1,PLT,51,M,Prescott,AZ,USA,CL3,,1/1/07,,,,,N,,,,,,9/25/20,,,,,,,,FALSE,,
20080410X00453,1,1,FLTI,34,M,Duluth,GA,USA,CL1,WWL,9/21/07,,FATL,,,Y,RGT,Yes,,2/29/08,,9/25/20,,,,,,,,FALSE,,
20080410X00453,1,2,DSTU,24,M,Chennai,,IN,CL1,WOWL,11/14/07,,FATL,,,Y,LEFT,No,,,,9/25/20,,,,,,,,FALSE,,
20080411X00454,1,1,FLTI,48,M,Cleveland,OK,USA,CL2,WWL,7/1/07,,NONE,,,N,FRT,Yes,,11/1/07,,9/25/20,,,,,,,,FALSE,,
20080411X00454,1,2,DSTU,32,M,Branson,MO,USA,SPRT,,,,NONE,,,N,,No,,,,9/25/20,,,,,,,,FALSE,,
20080411X00455,1,1,PLT,44,M,Dublin,TX,USA,CL2,WOWL,5/1/07,,NONE,,,N,LEFT,No,,7/1/06,,9/25/20,,,,,,,,FALSE,,
20080411X00456,1,1,PLT,28,M,Anchorage,AK,USA,CL1,WOWL,8/1/07,,NONE,,,N,LEFT,Yes,,8/1/07,,9/25/20,,,,,,,,FALSE,,
